Chr01	5874303	5892078	Chr01	5890403	5908231	lightgrey	0.5
Chr01	5892190	5893108	Chr01	5908403	5909324	lightgrey	0.5
Chr01	5893108	5900852	Chr01	5909428	5917181	lightgrey	0.5
Chr01	5900576	5902005	Chr01	5924894	5926347	lightgrey	0.5
Chr01	5902003	5903989	Chr01	5926838	5928832	lightgrey	0.5
Chr01	5903990	5942097	Chr01	5928965	5966995	lightgrey	0.5
Chr01	5942087	5962746	Chr01	5973433	5994102	lightgrey	0.5
Chr01	5963750	5973336	Chr01	5994096	6003677	lightgrey	0.5
Chr01	5985076	6016959	Chr01	6003673	6035577	lightgrey	0.5
Chr01	6018344	6027108	Chr01	6035826	6044579	lightgrey	0.5
Chr01	6027379	6028697	Chr01	6044999	6046317	lightgrey	0.5
Chr01	6028789	6058370	Chr01	6046317	6075982	lightgrey	0.5
Chr01	6058472	6103601	Chr01	6076211	6121378	lightgrey	0.5
Chr01	6104528	6130389	Chr01	6122303	6148129	lightgrey	0.5
Chr01	6129335	6152601	Chr01	6147385	6170502	lightgrey	0.5
Chr01	6162490	6230109	Chr01	6170615	6238228	lightgrey	0.5
Chr01	6230225	6235911	Chr01	6236990	6242676	lightgrey	0.5
Chr01	6235913	6238055	Chr01	6242807	6244959	lightgrey	0.5
Chr01	6236610	6243474	Chr01	6244416	6251246	lightgrey	0.5
Chr01	6241424	6270692	Chr01	6260467	6289693	lightgrey	0.5
Chr01	6270792	6306468	Chr01	6290041	6325691	lightgrey	0.5
Chr01	6306729	6318210	Chr01	6325950	6337487	lightgrey	0.5
Chr01	6318763	6323955	Chr01	6337497	6342711	lightgrey	0.5
Chr01	6327775	6352525	Chr01	6343168	6367900	lightgrey	0.5
Chr01	6352803	6355931	Chr01	6368038	6371170	lightgrey	0.5
Chr01	6355360	6366169	Chr01	6370787	6381443	lightgrey	0.5
Chr01	6366313	6392806	Chr01	6381443	6408032	lightgrey	0.5
Chr01	6392806	6416422	Chr01	6408130	6431748	lightgrey	0.5
Chr01	6416693	6419487	Chr01	6431789	6434611	lightgrey	0.5
Chr01	6424004	6434450	Chr01	6434609	6445132	lightgrey	0.5
Chr01	6437280	6461670	Chr01	6445121	6469555	lightgrey	0.5
Chr01	6461714	6509463	Chr01	6469822	6517440	lightgrey	0.5
Chr01	6509457	6522233	Chr01	6521155	6533935	lightgrey	0.5
Chr01	6522188	6537535	Chr01	6533987	6549337	lightgrey	0.5
Chr01	6537636	6538399	Chr01	6549700	6550485	lightgrey	0.5
Chr01	6539038	6548406	Chr01	6550481	6559853	lightgrey	0.5
Chr01	6548402	6555051	Chr01	6562921	6569566	lightgrey	0.5
Chr01	6554940	6581549	Chr01	6569197	6595827	lightgrey	0.5
Chr01	6590985	6609005	Chr01	6596001	6614048	lightgrey	0.5
Chr01	6609059	6645728	Chr01	6613958	6650489	lightgrey	0.5
Chr01	6646701	6658012	Chr01	6651986	6663289	lightgrey	0.5
Chr01	6658116	6663279	Chr01	6666512	6671678	lightgrey	0.5
Chr01	6663285	6723938	Chr01	6672158	6732797	lightgrey	0.5
Chr01	6723929	6726863	Chr01	6738393	6741329	lightgrey	0.5
Chr01	6726883	6778068	Chr01	6740717	6791814	lightgrey	0.5
Chr01	6778068	6785656	Chr01	6791908	6799419	lightgrey	0.5
Chr01	6785514	6791765	Chr01	6799489	6805742	lightgrey	0.5
Chr01	6791922	6792434	Chr01	6805734	6806244	lightgrey	0.5
Chr01	6792428	6794603	Chr01	6806403	6808545	lightgrey	0.5
Chr01	6794713	6885244	Chr01	6808545	6899152	lightgrey	0.5
Chr01	6885296	6889821	Chr01	6899130	6903655	lightgrey	0.5
Chr01	6888728	6890735	Chr01	6910532	6912540	lightgrey	0.5
Chr01	6890864	6895634	Chr01	6912667	6917431	lightgrey	0.5
Chr01	6899731	6936714	Chr01	6917418	6954399	lightgrey	0.5
Chr01	6916649	7056054	Chr01	6934340	7073746	lightgrey	0.5
Chr01	7066055	7086829	Chr01	7077077	7097851	lightgrey	0.5
Chr01	7086930	7093747	Chr01	7098432	7105248	lightgrey	0.5
Chr01	7093868	7126385	Chr01	7105430	7137968	lightgrey	0.5
Chr01	7106374	7172168	Chr01	7117937	7183752	lightgrey	0.5
Chr01	7172269	7233037	Chr01	7183915	7244695	lightgrey	0.5
Chr01	7212982	7287447	Chr01	7224630	7299148	lightgrey	0.5
Chr01	7297566	7299963	Chr01	7306263	7308657	lightgrey	0.5
Chr01	7300065	7524915	Chr01	7308884	7533717	lightgrey	0.5
Chr01	7525052	7641386	Chr01	7536496	7652827	lightgrey	0.5
Chr01	7641487	7680673	Chr01	7653026	7692206	lightgrey	0.5
Chr01	7680774	7693667	Chr01	7692276	7705169	lightgrey	0.5
Chr01	7693768	7695903	Chr01	7706019	7708153	lightgrey	0.5
Chr01	7696004	7771903	Chr01	7708592	7784490	lightgrey	0.5
Chr01	7772004	7814570	Chr01	7784753	7827307	lightgrey	0.5
Chr01	7794542	7859065	Chr01	7807297	7871809	lightgrey	0.5
Chr01	7839015	7977340	Chr01	7851752	7990067	lightgrey	0.5
Chr01	7976372	8049187	Chr01	7989581	8062396	lightgrey	0.5
Chr01	8053811	8181043	Chr01	8074372	8201655	lightgrey	0.5
Chr01	8181036	8184205	Chr01	8202367	8205536	lightgrey	0.5
Chr01	8184205	8400948	Chr01	8210736	8427460	lightgrey	0.5
Chr01	8403077	8404413	Chr01	8427753	8429081	lightgrey	0.5
Chr01	8404515	8406361	Chr01	8429415	8431260	lightgrey	0.5
Chr01	8406469	8418359	Chr01	8431305	8443195	lightgrey	0.5
Chr01	8418488	8523769	Chr01	8443623	8548929	lightgrey	0.5
Chr01	8524001	8602557	Chr01	8548980	8627485	lightgrey	0.5
Chr01	8600205	8673586	Chr01	8627483	8700870	lightgrey	0.5
Chr01	8673687	8680544	Chr01	8700872	8707713	lightgrey	0.5
Chr01	8679616	8690240	Chr01	8707707	8718331	lightgrey	0.5
Chr01	8690240	8726104	Chr01	8718569	8754438	lightgrey	0.5
Chr01	8726242	8749912	Chr01	8755539	8779114	lightgrey	0.5
Chr01	8768887	8778997	Chr01	8798086	8808190	lightgrey	0.5
Chr01	8778964	8900117	Chr01	8808115	8929255	lightgrey	0.5
Chr01	8900266	8905454	Chr01	8929404	8934590	lightgrey	0.5
Chr01	8905835	8965238	Chr01	8935019	8994434	lightgrey	0.5
Chr01	8945215	8990140	Chr01	8974392	9019312	lightgrey	0.5
Chr01	8990241	8996115	Chr01	9019424	9025297	lightgrey	0.5
Chr01	8997694	9112419	Chr01	9025392	9140124	lightgrey	0.5
Chr01	9112520	9113726	Chr01	9140213	9141419	lightgrey	0.5
Chr01	9113830	9119659	Chr01	9142021	9147852	lightgrey	0.5
Chr01	9121829	9132714	Chr01	9147937	9158804	lightgrey	0.5
Chr01	9132669	9172456	Chr01	9158805	9198592	lightgrey	0.5
Chr01	9172406	9197796	Chr01	9215932	9241316	lightgrey	0.5
Chr01	9197794	9206971	Chr01	9241250	9250427	lightgrey	0.5
Chr01	9207490	9282952	Chr01	9251002	9326424	lightgrey	0.5
Chr01	9282953	9288541	Chr01	9326605	9332181	lightgrey	0.5
Chr01	9287510	9331022	Chr01	9334064	9377595	lightgrey	0.5
Chr01	9311024	9398495	Chr01	9357602	9445061	lightgrey	0.5
Chr01	9398596	9425149	Chr01	9445094	9471623	lightgrey	0.5
Chr01	9399255	9497125	Chr01	9493998	9591807	lightgrey	0.5
Chr01	9497226	9537530	Chr01	9591984	9632289	lightgrey	0.5
Chr01	9538409	9579062	Chr01	9632313	9672957	lightgrey	0.5
Chr01	9559002	9631673	Chr01	9652907	9725529	lightgrey	0.5
Chr01	9604804	9676192	Chr01	9729142	9800480	lightgrey	0.5
Chr01	9676452	9770251	Chr01	9800884	9894674	lightgrey	0.5
Chr01	9771348	9775531	Chr01	9894898	9899081	lightgrey	0.5
Chr01	9775532	9931758	Chr01	9899654	10055916	lightgrey	0.5
Chr01	9931755	10240470	Chr01	10058737	10367510	lightgrey	0.5
Chr01	10239772	10261927	Chr01	10367546	10389757	lightgrey	0.5
Chr01	10260536	10319097	Chr01	10388904	10447454	lightgrey	0.5
Chr01	10319204	10360038	Chr01	10447830	10488651	lightgrey	0.5
Chr01	10359978	10393116	Chr01	10488545	10521667	lightgrey	0.5
Chr01	10373067	10432532	Chr01	10501634	10561085	lightgrey	0.5
Chr01	10429640	10534741	Chr01	10560164	10665282	lightgrey	0.5
Chr01	10537361	10542141	Chr01	10665379	10670159	lightgrey	0.5
Chr01	10542244	10633107	Chr01	10671298	10762158	lightgrey	0.5
Chr01	10613029	10660235	Chr01	10742083	10789287	lightgrey	0.5
Chr01	10650887	10729976	Chr01	10789165	10868261	lightgrey	0.5
Chr01	10730104	10743082	Chr01	10868599	10881579	lightgrey	0.5
Chr01	10743768	10804185	Chr01	10881586	10942009	lightgrey	0.5
Chr01	10804286	10815670	Chr01	10945643	10957025	lightgrey	0.5
Chr01	10815771	10817283	Chr01	10942050	10943562	lightgrey	0.5
Chr01	10821237	10825866	Chr01	10959785	10964413	lightgrey	0.5
Chr01	10825967	10882076	Chr01	10965030	11021142	lightgrey	0.5
Chr01	10880907	10883429	Chr01	11026077	11028599	lightgrey	0.5
Chr01	10883347	10892501	Chr01	11028801	11037955	lightgrey	0.5
Chr01	10893985	10981029	Chr01	11038043	11125092	lightgrey	0.5
Chr01	10980133	10992327	Chr01	11128644	11140834	lightgrey	0.5
Chr01	10992301	11044655	Chr01	11140881	11193234	lightgrey	0.5
Chr01	11024629	11074796	Chr01	11173216	11223375	lightgrey	0.5
Chr01	11074897	11076362	Chr01	11223390	11224855	lightgrey	0.5
Chr01	11076483	11103310	Chr01	11225022	11251891	lightgrey	0.5
Chr01	11103305	11188659	Chr01	11253860	11339189	lightgrey	0.5
Chr01	11172720	11247594	Chr01	11323258	11398124	lightgrey	0.5
Chr01	11247728	11345534	Chr01	11398149	11495965	lightgrey	0.5
Chr01	11345881	11356715	Chr01	11501120	11511936	lightgrey	0.5
Chr01	11356816	11451981	Chr01	11512119	11607279	lightgrey	0.5
Chr01	11431948	11496670	Chr01	11587253	11651968	lightgrey	0.5
Chr01	11496777	11582756	Chr01	11652073	11738041	lightgrey	0.5
Chr01	11562732	11697315	Chr01	11718025	11852584	lightgrey	0.5
Chr01	11696210	11752600	Chr01	11852518	11908825	lightgrey	0.5
Chr01	11731070	11779616	Chr01	11919055	11967532	lightgrey	0.5
Chr01	11759620	11803267	Chr01	11947554	11991181	lightgrey	0.5
Chr01	11783224	11844964	Chr01	11971146	12032924	lightgrey	0.5
Chr01	11825141	11922036	Chr01	12048768	12145656	lightgrey	0.5
Chr01	11921816	11929271	Chr01	12147410	12154857	lightgrey	0.5
Chr01	11927609	11957931	Chr01	12158496	12188822	lightgrey	0.5
Chr01	11957270	11958740	Chr01	12193089	12194558	lightgrey	0.5
Chr01	11962772	11970808	Chr01	12194350	12202390	lightgrey	0.5
Chr01	11976140	12033577	Chr01	12201441	12258891	lightgrey	0.5
Chr01	12013551	12034357	Chr01	12238853	12259671	lightgrey	0.5
Chr01	12034459	12143432	Chr01	12259985	12369031	lightgrey	0.5
Chr01	12143409	12147957	Chr01	12369116	12373669	lightgrey	0.5
Chr01	12149618	12195888	Chr01	12376229	12422508	lightgrey	0.5
Chr01	12195888	12206017	Chr01	12422618	12432747	lightgrey	0.5
Chr01	12207924	12214259	Chr01	12475220	12481556	lightgrey	0.5
Chr01	12214536	12215968	Chr01	12481833	12483262	lightgrey	0.5
Chr01	12217148	12217673	Chr01	32933623	32933099	lightgrey	0.5
Chr01	12219242	12245266	Chr01	12430123	12456224	lightgrey	0.5
Chr01	12230316	12251457	Chr01	12456222	12477310	lightgrey	0.5
Chr01	12256437	12262379	Chr01	12485290	12491233	lightgrey	0.5
Chr01	12262379	12287521	Chr01	12491671	12516810	lightgrey	0.5
Chr01	12287604	12297870	Chr01	12516932	12527198	lightgrey	0.5
Chr01	12296847	12337145	Chr01	12526285	12566689	lightgrey	0.5
Chr01	12337304	12398504	Chr01	12566953	12628134	lightgrey	0.5
Chr01	12398375	12543453	Chr01	12628572	12773631	lightgrey	0.5
Chr01	12542832	12567819	Chr01	12773454	12798464	lightgrey	0.5
Chr01	12567472	12569675	Chr01	12798423	12800636	lightgrey	0.5
Chr01	12569674	12581948	Chr01	12802026	12814301	lightgrey	0.5
